S_INFO_WINDCODE,TRADE_DT,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE
000905.SH,20131106,3768.732,3799.825,3737.106,3737.106
000300.SH,20131107,2351.871,2356.672,2328.253,2340.552
000852.SH,20131107,4282.133,4306.193,4238.862,4246.212
000905.SH,20131107,3722.241,3734.863,3677.534,3685.04
000300.SH,20131108,2329.084,2342.672,2306.041,2307.945
000852.SH,20131108,4223.509,4235.991,4172.077,4186.175
000905.SH,20131108,3670.352,3678.228,3618.926,3629.94
000300.SH,20131111,2305.94,2325.228,2295.003,2315.889
000852.SH,20131111,4177.107,4227.762,4149.451,4213.14
000905.SH,20131111,3626.187,3659.655,3600.085,3645.84
000300.SH,20131112,2319.362,2342.529,2316.603,2340.0
000852.SH,20131112,4209.541,4248.373,4195.719,4248.373
000905.SH,20131112,3645.373,3681.071,3634.868,3680.536
000300.SH,20131113,2325.36,2325.563,2287.547,2288.116
000852.SH,20131113,4239.521,4239.735,4173.447,4173.496
000905.SH,20131113,3677.353,3677.353,3611.76,3611.76
000300.SH,20131114,2291.269,2305.696,2279.006,2304.501
000852.SH,20131114,4159.235,4242.907,4133.723,4242.907
000905.SH,20131114,3602.852,3660.041,3575.837,3659.83
000300.SH,20131115,2306.549,2377.211,2306.549,2350.734
000852.SH,20131115,4242.936,4358.542,4242.936,4324.288
000905.SH,20131115,3661.282,3766.359,3661.282,3736.452
000300.SH,20131118,2367.883,2429.566,2361.038,2428.903
000852.SH,20131118,4346.208,4421.24,4343.856,4421.24
000905.SH,20131118,3759.124,3828.016,3755.499,3827.882
000300.SH,20131119,2427.928,2427.928,2405.076,2412.163
000852.SH,20131119,4427.644,4456.889,4417.562,4446.485
000905.SH,20131119,3830.45,3851.567,3814.523,3840.365
000300.SH,20131120,2428.767,2435.427,2406.417,2424.85
000852.SH,20131120,4449.156,4486.609,4432.077,4486.609
000905.SH,20131120,3842.25,3878.704,3827.384,3878.584
000300.SH,20131121,2412.451,2415.383,2382.878,2409.989
000852.SH,20131121,4472.088,4489.447,4442.297,4478.388
000905.SH,20131121,3865.569,3878.236,3838.541,3865.41
000300.SH,20131122,2415.29,2418.999,2393.581,2397.962
000852.SH,20131122,4476.969,4491.166,4450.825,4467.83
000905.SH,20131122,3868.497,3880.717,3835.918,3842.756
000300.SH,20131125,2385.784,2418.853,2380.689,2388.629
000852.SH,20131125,4459.089,4507.205,4444.931,4473.542
000905.SH,20131125,3834.808,3874.098,3824.647,3839.602
000300.SH,20131126,2387.826,2399.022,2380.412,2387.416
000852.SH,20131126,4467.42,4502.707,4454.84,4490.507
000905.SH,20131126,3837.873,3855.966,3822.133,3845.676
000300.SH,20131127,2386.362,2422.806,2383.78,2414.481
000852.SH,20131127,4485.655,4559.449,4483.219,4559.449
000905.SH,20131127,3843.651,3890.051,3837.139,3889.755
000300.SH,20131128,2419.15,2460.556,2417.235,2439.53
000852.SH,20131128,4562.761,4610.238,4562.706,4587.694
000905.SH,20131128,3897.255,3945.534,3895.11,3922.666
000300.SH,20131129,2442.676,2446.395,2432.387,2438.944
000852.SH,20131129,4587.017,4646.574,4587.017,4643.3
000905.SH,20131129,3924.416,3947.914,3919.725,3946.383
000300.SH,20131202,2423.969,2464.863,2397.007,2418.788
000852.SH,20131202,4497.187,4534.345,4330.883,4354.57
000905.SH,20131202,3870.029,3905.679,3737.318,3770.865
000300.SH,20131203,2410.693,2448.333,2406.663,2442.784
000852.SH,20131203,4298.706,4434.67,4277.032,4427.706
000905.SH,20131203,3755.186,3861.158,3750.962,3859.955
000300.SH,20131204,2439.824,2486.64,2434.694,2475.135
000852.SH,20131204,4418.529,4513.628,4412.422,4465.706
000905.SH,20131204,3856.349,3959.107,3852.475,3932.998
000300.SH,20131205,2476.453,2481.747,2460.576,2468.197
000852.SH,20131205,4460.315,4473.303,4428.306,4436.968
000905.SH,20131205,3931.142,3944.702,3911.266,3928.724
000300.SH,20131206,2463.043,2470.813,2445.623,2452.287
000852.SH,20131206,4424.81,4444.093,4406.556,4430.064
000905.SH,20131206,3924.642,3941.538,3906.799,3918.783
000300.SH,20131209,2460.028,2468.948,2445.94,2450.872
000852.SH,20131209,4439.301,4494.502,4439.301,4494.502
000905.SH,20131209,3928.164,3948.059,3924.813,3947.704
000300.SH,20131210,2456.23,2466.66,2444.526,2453.322
000852.SH,20131210,4499.138,4507.37,4467.325,4491.967
000905.SH,20131210,3948.571,3965.163,3930.002,3950.486
000300.SH,20131211,2440.503,2440.503,2400.742,2412.763
000852.SH,20131211,4482.383,4488.079,4429.29,4465.052
000905.SH,20131211,3941.904,3941.904,3878.327,3906.78
000300.SH,20131212,2406.766,2423.309,2402.769,2410.015
000852.SH,20131212,4457.003,4528.829,4456.034,4507.545
000905.SH,20131212,3903.448,3943.028,3900.953,3916.962
000300.SH,20131213,2388.659,2416.26,2386.246,2406.639
000852.SH,20131213,4491.576,4530.074,4475.999,4520.793
000905.SH,20131213,3901.988,3932.887,3886.969,3925.434
000300.SH,20131216,2408.678,2412.734,2367.43,2367.923
000852.SH,20131216,4521.315,4524.863,4448.472,4460.131
000905.SH,20131216,3929.377,3932.598,3854.468,3857.715
000300.SH,20131217,2369.255,2373.286,2351.183,2356.376
000852.SH,20131217,4455.887,4469.852,4409.299,4433.701
000905.SH,20131217,3854.785,3867.778,3824.972,3834.027
000300.SH,20131218,2356.703,2368.583,2350.451,2357.226
000852.SH,20131218,4432.913,4454.677,4412.601,4429.139
000905.SH,20131218,3836.023,3855.359,3819.069,3834.045
000300.SH,20131219,2366.205,2370.991,2331.194,2332.41
000852.SH,20131219,4434.227,4460.16,4392.211,4393.517
000905.SH,20131219,3840.28,3859.217,3793.398,3795.023
000300.SH,20131220,2335.052,2338.875,2278.096,2278.136
000852.SH,20131220,4390.963,4408.798,4329.647,4348.799
000905.SH,20131220,3792.676,3807.552,3736.399,3747.002
000300.SH,20131223,2283.8,2295.765,2259.575,2284.602
000852.SH,20131223,4344.468,4353.119,4266.771,4334.171
000905.SH,20131223,3745.941,3757.388,3687.397,3742.738
000300.SH,20131224,2291.125,2312.832,2270.245,2288.248
000852.SH,20131224,4335.374,4406.024,4335.374,4379.273
000905.SH,20131224,3746.646,3799.769,3738.765,3768.703
000300.SH,20131225,2291.748,2305.609,2281.6,2305.11
000852.SH,20131225,4381.566,4454.295,4371.82,4454.295
000905.SH,20131225,3766.201,3808.46,3756.713,3808.453
000300.SH,20131226,2299.972,2301.493,2263.922,2265.334
000852.SH,20131226,4454.273,4457.73,4373.481,4375.155
000905.SH,20131226,3809.503,3809.503,3741.609,3743.132
000300.SH,20131227,2268.535,2315.182,2264.386,2303.478
000852.SH,20131227,4368.928,4464.936,4368.928,4455.351
000905.SH,20131227,3737.645,3809.467,3734.654,3800.774
000300.SH,20131230,2313.38,2316.621,2295.641,2299.458
000852.SH,20131230,4473.649,4494.812,4464.514,4487.489
000905.SH,20131230,3815.682,3828.968,3803.793,3813.003
000300.SH,20131231,2289.01,2333.074,2287.117,2330.026
000852.SH,20131231,4473.2,4488.933,4440.41,4482.861
000905.SH,20131231,3805.696,3829.802,3789.817,3829.096
000300.SH,20140102,2323.433,2325.991,2310.653,2321.978
000852.SH,20140102,4477.763,4539.538,4470.133,4539.5
000905.SH,20140102,3823.316,3848.253,3813.806,3847.879
000300.SH,20140103,2311.968,2314.836,2280.887,2290.779
000852.SH,20140103,4530.637,4543.212,4504.953,4531.747
000905.SH,20140103,3841.219,3843.36,3802.992,3816.316
000300.SH,20140106,2286.371,2286.371,2229.334,2238.637
000852.SH,20140106,4522.037,4522.037,4408.385,4411.27
000905.SH,20140106,3806.585,3806.585,3709.909,3710.898
000300.SH,20140107,2222.306,2246.791,2218.647,2238.001
000852.SH,20140107,4391.446,4458.557,4382.777,4458.557
000905.SH,20140107,3699.901,3740.717,3688.421,3733.662
000300.SH,20140108,2240.635,2262.584,2228.418,2241.911
000852.SH,20140108,4466.036,4521.713,4466.018,4504.673
000905.SH,20140108,3735.503,3768.503,3726.114,3738.205
000300.SH,20140109,2236.967,2258.894,2220.802,2222.221
000852.SH,20140109,4499.099,4531.292,4431.443,4431.8
000905.SH,20140109,3732.861,3768.618,3693.64,3696.023
000300.SH,20140110,2216.521,2224.494,2200.215,2204.851
000852.SH,20140110,4415.099,4432.845,4339.461,4354.844
000905.SH,20140110,3685.019,3689.187,3619.679,3628.634
000300.SH,20140113,2206.996,2222.072,2183.597,2193.679
000852.SH,20140113,4350.654,4386.502,4320.717,4346.713
000905.SH,20140113,3628.533,3657.686,3588.742,3612.02
000300.SH,20140114,2192.844,2214.124,2179.908,2212.846
000852.SH,20140114,4346.656,4447.699,4345.418,4447.699
000905.SH,20140114,3610.638,3683.534,3601.993,3683.534
000300.SH,20140115,2210.024,2215.903,2193.802,2208.941
000852.SH,20140115,4445.894,4494.095,4440.846,4494.095
000905.SH,20140115,3681.042,3708.542,3675.635,3708.142
000300.SH,20140116,2209.448,2227.262,2201.56,2211.844
000852.SH,20140116,4493.5,4518.334,4476.44,4485.269
000905.SH,20140116,3709.383,3738.083,3703.191,3714.314
000300.SH,20140117,2203.821,2205.972,2175.876,2178.488
000852.SH,20140117,4473.459,4477.491,4441.823,4445.2
000905.SH,20140117,3704.356,3704.96,3669.587,3671.915
000300.SH,20140120,2173.651,2182.463,2156.458,2165.993
000852.SH,20140120,4442.764,4462.48,4390.815,4415.096
000905.SH,20140120,3666.303,3680.01,3627.65,3644.125
000300.SH,20140121,2168.42,2197.923,2168.42,2187.41
000852.SH,20140121,4410.081,4486.869,4409.944,4486.869
000905.SH,20140121,3645.344,3700.594,3645.344,3700.108
000300.SH,20140122,2190.432,2244.133,2187.534,2243.796
000852.SH,20140122,4486.862,4584.079,4486.862,4584.079
000905.SH,20140122,3707.082,3799.057,3707.033,3799.042
000300.SH,20140123,2242.245,2248.924,2228.057,2231.889
000852.SH,20140123,4581.143,4647.507,4576.68,4627.341
000905.SH,20140123,3801.749,3841.028,3795.475,3825.486
000300.SH,20140124,2225.758,2257.355,2222.893,2245.678
000852.SH,20140124,4617.823,4705.325,4614.454,4695.287
000905.SH,20140124,3817.078,3890.528,3811.137,3882.668
000300.SH,20140127,2233.015,2233.231,2211.799,2215.919
000852.SH,20140127,4675.585,4725.97,4652.328,4682.053
000905.SH,20140127,3867.566,3916.666,3854.866,3881.947
000300.SH,20140128,2220.785,2233.257,2205.972,2219.855
000852.SH,20140128,4680.314,4703.593,4624.461,4667.734
000905.SH,20140128,3882.006,3906.573,3847.029,3873.81
000300.SH,20140129,2225.711,2233.057,2219.928,2227.781
000852.SH,20140129,4670.204,4733.71,4670.111,4730.86
000905.SH,20140129,3878.314,3913.124,3878.314,3908.45
000300.SH,20140130,2223.163,2223.163,2200.224,2202.45
000852.SH,20140130,4722.919,4743.729,4701.086,4714.679
000905.SH,20140130,3900.013,3908.605,3877.57,3885.416
000300.SH,20140207,2187.343,2212.498,2177.117,2212.483
000852.SH,20140207,4688.678,4818.246,4673.212,4818.246
000905.SH,20140207,3864.891,3957.933,3854.982,3957.671
000300.SH,20140210,2221.54,2270.194,2221.54,2267.534
000852.SH,20140210,4829.614,4943.378,4829.614,4943.378
000905.SH,20140210,3972.857,4074.63,3972.857,4074.63
000300.SH,20140211,2267.735,2296.516,2262.599,2285.562
000852.SH,20140211,4944.972,4979.223,4874.537,4941.808
000905.SH,20140211,4081.544,4099.775,4031.951,4080.378
000300.SH,20140212,2286.187,2294.317,2276.444,2291.246
000852.SH,20140212,4942.308,5005.026,4920.603,5005.026
000905.SH,20140212,4083.819,4125.709,4064.346,4125.412
000300.SH,20140213,2288.451,2307.474,2278.261,2279.554
000852.SH,20140213,4999.263,5008.387,4901.679,4901.679
000905.SH,20140213,4123.215,4137.588,4064.423,4064.423
000300.SH,20140214,2278.4,2295.852,2274.429,2295.575
000852.SH,20140214,4899.411,5000.59,4896.217,5000.59
000905.SH,20140214,4063.791,4134.226,4060.092,4134.16
000300.SH,20140217,2308.791,2315.579,2293.552,2311.647
000852.SH,20140217,5019.183,5117.394,5019.183,5117.394
000905.SH,20140217,4152.041,4213.142,4152.041,4212.745
000300.SH,20140218,2310.309,2310.309,2276.108,2282.442
000852.SH,20140218,5119.088,5136.505,5086.166,5120.243
000905.SH,20140218,4216.606,4219.034,4188.069,4207.699
000300.SH,20140219,2280.927,2317.42,2274.152,2308.656
000852.SH,20140219,5115.108,5149.057,5083.948,5120.136
000905.SH,20140219,4206.02,4232.877,4180.914,4207.994
000300.SH,20140220,2314.088,2331.698,2286.203,2287.436
000852.SH,20140220,5124.863,5131.423,5016.252,5035.168
000905.SH,20140220,4211.696,4221.63,4139.199,4149.071
000300.SH,20140221,2284.03,2287.869,2250.652,2264.294
000852.SH,20140221,5027.726,5059.967,4978.836,5030.78
000905.SH,20140221,4142.3,4156.794,4085.817,4121.917
000300.SH,20140224,2246.715,2246.715,2194.164,2214.509
000852.SH,20140224,5015.056,5064.488,4967.123,5064.488
000905.SH,20140224,4102.559,4105.792,4043.506,4105.792
000300.SH,20140225,2216.515,2225.209,2150.095,2157.909
000852.SH,20140225,5067.185,5107.757,4821.908,4849.372
000905.SH,20140225,4109.494,4141.259,3937.174,3961.439
000300.SH,20140226,2147.737,2164.698,2137.079,2163.405
000852.SH,20140226,4811.451,4881.727,4726.406,4881.727
000905.SH,20140226,3941.118,3988.059,3883.963,3987.48
000300.SH,20140227,2170.81,2180.063,2150.135,2154.108
000852.SH,20140227,4886.043,4965.116,4791.111,4795.551
000905.SH,20140227,3992.716,4053.854,3932.311,3934.727
000300.SH,20140228,2149.446,2180.474,2133.548,2178.971
000852.SH,20140228,4783.898,4842.635,4716.474,4842.524
000905.SH,20140228,3926.772,3976.128,3874.722,3975.929
000300.SH,20140303,2173.907,2194.224,2167.91,2190.37
000852.SH,20140303,4842.613,4954.174,4835.401,4954.174
000905.SH,20140303,3975.536,4059.187,3969.299,4058.799
000300.SH,20140304,2183.858,2188.601,2161.589,2184.273
000852.SH,20140304,4932.533,4964.687,4898.473,4961.944
000905.SH,20140304,4045.201,4067.425,4016.027,4059.567
000300.SH,20140305,2187.352,2189.093,2159.595,2163.976
000852.SH,20140305,4976.101,4998.381,4949.729,4963.662
000905.SH,20140305,4064.963,4075.753,4031.916,4037.784
000300.SH,20140306,2159.397,2181.427,2136.454,2173.634
000852.SH,20140306,4954.427,4973.081,4887.57,4962.395
000905.SH,20140306,4030.651,4042.214,3980.279,4032.756
000300.SH,20140307,2170.043,2189.39,2161.436,2168.358
000852.SH,20140307,4961.167,4990.447,4923.373,4949.835
000905.SH,20140307,4032.138,4051.032,3992.94,4012.447
000300.SH,20140310,2149.676,2149.676,2095.067,2097.787
000852.SH,20140310,4912.125,4912.125,4752.823,4760.672
000905.SH,20140310,3981.513,3981.513,3856.103,3860.244
000300.SH,20140311,2092.608,2118.79,2088.729,2108.661
000852.SH,20140311,4744.93,4785.145,4694.588,4746.733
000905.SH,20140311,3848.17,3889.238,3826.928,3864.26
000300.SH,20140312,2102.801,2130.586,2090.757,2114.134
000852.SH,20140312,4731.063,4772.287,4648.181,4726.863
000905.SH,20140312,3857.577,3894.063,3803.732,3865.662
000300.SH,20140313,2119.547,2149.436,2115.986,2140.333
000852.SH,20140313,4723.062,4794.004,4721.717,4794.004
000905.SH,20140313,3865.916,3907.851,3861.706,3907.146
000300.SH,20140314,2129.87,2140.384,2109.575,2122.836
